Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-1.61616945937304E-08,0.129846942362491,-0.00882744639139549,0,0,0,3.34194808867752,0.0577028852618912,5.10376118114746E-19,-5.64437511179871E-14,0.0133555177325467,-4.93932954401171E-08,0.0706136642111468,0,0,0,0,0,0,package://Macanum/meshes/base_link.STL,0.898039215686275,0.917647058823529,0.929411764705882,1,0,0,0,0,0,0,package://Macanum/meshes/base_link.STL,,Profile20_545mm-1;Profile20_500mm-5;Profile20_500mm-6;Profile20_545mm-2;Profile20_500mm-7;Profile20_500mm-8;Holonomic_rod-4;Holonomic_EncoderHolder-3;Profile20_500mm-4;Holonomic_EncoderHolder-2;Holonomic_rod-3;Holonomic_rod-1;Holonomic_EncoderHolder-1;Profile20_500mm-2;Holonomic_rod-2;Holonomic_EncoderHolder-4;Acrylic_fornt wheel-1;Profile20_550mm-3;Profile20_550mm-1;Profile20_550mm-2;Profile20_550mm-4,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
wheel_fr_right,1.66533453693773E-16,3.33066907387547E-16,-0.0264473304136223,0,0,0,0.321375664058358,9.13370307716643E-05,-1.71206096476264E-18,4.25293504226191E-18,9.13370307716681E-05,7.83107768630978E-17,0.00011244499645403,0,0,0,0,0,0,package://Macanum/meshes/wheel_fr_right.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://Macanum/meshes/wheel_fr_right.STL,,Wheel Final-4/radial ball bearing_68_am-1;Wheel Final-4/Rollers-1;Wheel Final-4/radial ball bearing_68_am-2;Wheel Final-4/Spacer-1;Wheel Final-4/hex nut style 1_am-2;Wheel Final-4/hex nut style 1_am-1;Wheel Final-4/radial ball bearing_68_am-7;Wheel Final-4/radial ball bearing_68_am-5;Wheel Final-4/radial ball bearing_68_am-4;Wheel Final-4/radial ball bearing_68_am-6;Wheel Final-4/radial ball bearing_68_am-3;Wheel Final-4/hex nut style 1_am-10;Wheel Final-4/hex nut style 1_am-9;Wheel Final-4/hex nut style 1_am-11;Wheel Final-4/hex nut style 1_am-8;Wheel Final-4/radial ball bearing_68_am-14;Wheel Final-4/radial ball bearing_68_am-13;Wheel Final-4/hex nut style 1_am-12;Wheel Final-4/hex nut style 1_am-5;Wheel Final-4/hex nut style 1_am-4;Wheel Final-4/radial ball bearing_68_am-11;Wheel Final-4/hex nut style 1_am-13;Wheel Final-4/hex nut style 1_am-7;Wheel Final-4/hex nut style 1_am-6;Wheel Final-4/radial ball bearing_68_am-12;Wheel Final-4/radial ball bearing_68_am-10;Wheel Final-4/radial ball bearing_68_am-9;Wheel Final-4/radial ball bearing_68_am-8;Wheel Final-4/Rollers-5;Wheel Final-4/Rollers-10;Wheel Final-4/Rollers-2;Wheel Final-4/Rollers-4;Wheel Final-4/Rollers-Axis-12;Wheel Final-4/Rollers-8;Wheel Final-4/Rollers-9;Wheel Final-4/Rollers-12;Wheel Final-4/Rollers-7;Wheel Final-4/Rollers-Axis-11;Wheel Final-4/Rollers-11;Wheel Final-4/Rollers-6;Wheel Final-4/Rollers-Axis-9;Wheel Final-4/Rollers-Axis-10;Wheel Final-4/Rollers-Axis-6;Wheel Final-4/Rollers-Axis-5;Wheel Final-4/Rollers-3;Wheel Final-4/Rollers-Axis-4;Wheel Final-4/Rollers-Axis-7;Wheel Final-4/Rollers-Axis-8;Wheel Final-4/Rollers-Axis-3;Wheel Final-4/hex nut style 1_am-14;Wheel Final-4/radial ball bearing_68_am-22;Wheel Final-4/radial ball bearing_68_am-20;Wheel Final-4/radial ball bearing_68_am-16;Wheel Final-4/radial ball bearing_68_am-17;Wheel Final-4/hex nut style 1_am-18;Wheel Final-4/radial ball bearing_68_am-21;Wheel Final-4/hex nut style 1_am-20;Wheel Final-4/Rollers-Axis-2;Wheel Final-4/hex nut style 1_am-22;Wheel Final-4/hex nut style 1_am-17;Wheel Final-4/radial ball bearing_68_am-23;Wheel Final-4/radial ball bearing_68_am-24;Wheel Final-4/hex nut style 1_am-21;Wheel Final-4/hex nut style 1_am-16;Wheel Final-4/radial ball bearing_68_am-19;Wheel Final-4/hex nut style 1_am-24;Wheel Final-4/radial ball bearing_68_am-18;Wheel Final-4/radial ball bearing_68_am-15;Wheel Final-4/hex nut style 1_am-23;Wheel Final-4/hex nut style 1_am-19;Wheel Final-4/hex nut style 1_am-15;Wheel Final-4/Mecanum Sneh plate-1;Wheel Final-4/Rollers-Axis-1;Wheel Final-4/Mecanum Sneh plate-2;Wheel Final-4/hex nut style 1_am-3,Origin_Joint_fr_right,Axis_Joint_fr_right,joint_fr_right,continuous,0.195390712673452,0.172500000000024,-0.0860000000000467,1.5707963267949,0,1.5707963267949,base_link,0,0,-1,,,,,,,,,,,,
wheel_bk_right,-6.66133814775094E-16,-3.33066907387547E-16,-0.0264473304136224,0,0,0,0.321375664058357,9.13370307716783E-05,2.71841191269208E-19,1.52110311274399E-19,9.13370307716787E-05,-7.65179549286359E-17,0.000112444996454044,0,0,0,0,0,0,package://Macanum/meshes/wheel_bk_right.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://Macanum/meshes/wheel_bk_right.STL,,Wheel Final-3/radial ball bearing_68_am-1;Wheel Final-3/Rollers-1;Wheel Final-3/radial ball bearing_68_am-2;Wheel Final-3/Spacer-1;Wheel Final-3/hex nut style 1_am-2;Wheel Final-3/hex nut style 1_am-1;Wheel Final-3/radial ball bearing_68_am-7;Wheel Final-3/radial ball bearing_68_am-5;Wheel Final-3/radial ball bearing_68_am-4;Wheel Final-3/radial ball bearing_68_am-6;Wheel Final-3/radial ball bearing_68_am-3;Wheel Final-3/hex nut style 1_am-10;Wheel Final-3/hex nut style 1_am-9;Wheel Final-3/hex nut style 1_am-11;Wheel Final-3/hex nut style 1_am-8;Wheel Final-3/radial ball bearing_68_am-14;Wheel Final-3/radial ball bearing_68_am-13;Wheel Final-3/hex nut style 1_am-12;Wheel Final-3/hex nut style 1_am-5;Wheel Final-3/hex nut style 1_am-4;Wheel Final-3/radial ball bearing_68_am-11;Wheel Final-3/hex nut style 1_am-13;Wheel Final-3/hex nut style 1_am-7;Wheel Final-3/hex nut style 1_am-6;Wheel Final-3/radial ball bearing_68_am-12;Wheel Final-3/radial ball bearing_68_am-10;Wheel Final-3/radial ball bearing_68_am-9;Wheel Final-3/radial ball bearing_68_am-8;Wheel Final-3/Rollers-5;Wheel Final-3/Rollers-10;Wheel Final-3/Rollers-2;Wheel Final-3/Rollers-4;Wheel Final-3/Rollers-Axis-12;Wheel Final-3/Rollers-8;Wheel Final-3/Rollers-9;Wheel Final-3/Rollers-12;Wheel Final-3/Rollers-7;Wheel Final-3/Rollers-Axis-11;Wheel Final-3/Rollers-11;Wheel Final-3/Rollers-6;Wheel Final-3/Rollers-Axis-9;Wheel Final-3/Rollers-Axis-10;Wheel Final-3/Rollers-Axis-6;Wheel Final-3/Rollers-Axis-5;Wheel Final-3/Rollers-3;Wheel Final-3/Rollers-Axis-4;Wheel Final-3/Rollers-Axis-7;Wheel Final-3/Rollers-Axis-8;Wheel Final-3/Rollers-Axis-3;Wheel Final-3/hex nut style 1_am-14;Wheel Final-3/radial ball bearing_68_am-22;Wheel Final-3/radial ball bearing_68_am-20;Wheel Final-3/radial ball bearing_68_am-16;Wheel Final-3/radial ball bearing_68_am-17;Wheel Final-3/hex nut style 1_am-18;Wheel Final-3/radial ball bearing_68_am-21;Wheel Final-3/hex nut style 1_am-20;Wheel Final-3/Rollers-Axis-2;Wheel Final-3/hex nut style 1_am-22;Wheel Final-3/hex nut style 1_am-17;Wheel Final-3/radial ball bearing_68_am-23;Wheel Final-3/radial ball bearing_68_am-24;Wheel Final-3/hex nut style 1_am-21;Wheel Final-3/hex nut style 1_am-16;Wheel Final-3/radial ball bearing_68_am-19;Wheel Final-3/hex nut style 1_am-24;Wheel Final-3/radial ball bearing_68_am-18;Wheel Final-3/radial ball bearing_68_am-15;Wheel Final-3/hex nut style 1_am-23;Wheel Final-3/hex nut style 1_am-19;Wheel Final-3/hex nut style 1_am-15;Wheel Final-3/Mecanum Sneh plate-1;Wheel Final-3/Rollers-Axis-1;Wheel Final-3/Mecanum Sneh plate-2;Wheel Final-3/hex nut style 1_am-3,Origin_Joint_bk_right,Axis_Joint_bk_right,joint_bk_right,continuous,0.195390712673452,-0.192499999999931,-0.0860000000000467,-1.5707963267949,0,-1.5707963267949,base_link,0,0,-1,,,,,,,,,,,,
wheel_fr_left,-4.44089209850063E-16,-5.55111512312578E-17,-0.0264433822598774,0,0,0,0.321375664058357,9.13370307716802E-05,-6.43331456068013E-19,-3.06962116858911E-19,9.13370307716807E-05,-7.44183078235227E-17,0.000112444996454046,0,0,0,0,0,0,package://Macanum/meshes/wheel_fr_left.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://Macanum/meshes/wheel_fr_left.STL,,Wheel Final-1/radial ball bearing_68_am-1;Wheel Final-1/Rollers-1;Wheel Final-1/radial ball bearing_68_am-2;Wheel Final-1/Spacer-1;Wheel Final-1/hex nut style 1_am-2;Wheel Final-1/hex nut style 1_am-1;Wheel Final-1/radial ball bearing_68_am-7;Wheel Final-1/radial ball bearing_68_am-5;Wheel Final-1/radial ball bearing_68_am-4;Wheel Final-1/radial ball bearing_68_am-6;Wheel Final-1/radial ball bearing_68_am-3;Wheel Final-1/hex nut style 1_am-10;Wheel Final-1/hex nut style 1_am-9;Wheel Final-1/hex nut style 1_am-11;Wheel Final-1/hex nut style 1_am-8;Wheel Final-1/radial ball bearing_68_am-14;Wheel Final-1/radial ball bearing_68_am-13;Wheel Final-1/hex nut style 1_am-12;Wheel Final-1/hex nut style 1_am-5;Wheel Final-1/hex nut style 1_am-4;Wheel Final-1/radial ball bearing_68_am-11;Wheel Final-1/hex nut style 1_am-13;Wheel Final-1/hex nut style 1_am-7;Wheel Final-1/hex nut style 1_am-6;Wheel Final-1/radial ball bearing_68_am-12;Wheel Final-1/radial ball bearing_68_am-10;Wheel Final-1/radial ball bearing_68_am-9;Wheel Final-1/radial ball bearing_68_am-8;Wheel Final-1/Rollers-5;Wheel Final-1/Rollers-10;Wheel Final-1/Rollers-2;Wheel Final-1/Rollers-4;Wheel Final-1/Rollers-Axis-12;Wheel Final-1/Rollers-8;Wheel Final-1/Rollers-9;Wheel Final-1/Rollers-12;Wheel Final-1/Rollers-7;Wheel Final-1/Rollers-Axis-11;Wheel Final-1/Rollers-11;Wheel Final-1/Rollers-6;Wheel Final-1/Rollers-Axis-9;Wheel Final-1/Rollers-Axis-10;Wheel Final-1/Rollers-Axis-6;Wheel Final-1/Rollers-Axis-5;Wheel Final-1/Rollers-3;Wheel Final-1/Rollers-Axis-4;Wheel Final-1/Rollers-Axis-7;Wheel Final-1/Rollers-Axis-8;Wheel Final-1/Rollers-Axis-3;Wheel Final-1/hex nut style 1_am-14;Wheel Final-1/radial ball bearing_68_am-22;Wheel Final-1/radial ball bearing_68_am-20;Wheel Final-1/radial ball bearing_68_am-16;Wheel Final-1/radial ball bearing_68_am-17;Wheel Final-1/hex nut style 1_am-18;Wheel Final-1/radial ball bearing_68_am-21;Wheel Final-1/hex nut style 1_am-20;Wheel Final-1/Rollers-Axis-2;Wheel Final-1/hex nut style 1_am-22;Wheel Final-1/hex nut style 1_am-17;Wheel Final-1/radial ball bearing_68_am-23;Wheel Final-1/radial ball bearing_68_am-24;Wheel Final-1/hex nut style 1_am-21;Wheel Final-1/hex nut style 1_am-16;Wheel Final-1/radial ball bearing_68_am-19;Wheel Final-1/hex nut style 1_am-24;Wheel Final-1/radial ball bearing_68_am-18;Wheel Final-1/radial ball bearing_68_am-15;Wheel Final-1/hex nut style 1_am-23;Wheel Final-1/hex nut style 1_am-19;Wheel Final-1/hex nut style 1_am-15;Wheel Final-1/Mecanum Sneh plate-1;Wheel Final-1/Rollers-Axis-1;Wheel Final-1/Mecanum Sneh plate-2;Wheel Final-1/hex nut style 1_am-3,Origin_Joint_fr_left,Axis_Joint_fr_left,joint_fr_left,continuous,-0.195390712673501,0.172500000000024,-0.086000000000046,1.5707963267949,0,-1.5707963267949,base_link,0,0,1,,,,,,,,,,,,
wheel_bk_left,-5.55111512312578E-16,-5.55111512312578E-17,-0.026443382259877,0,0,0,0.321375664058359,9.13370307716977E-05,1.26284611161912E-18,-5.44780593968537E-18,9.13370307716954E-05,-7.63079098379893E-17,0.000112444996454065,0,0,0,0,0,0,package://Macanum/meshes/wheel_bk_left.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://Macanum/meshes/wheel_bk_left.STL,,Wheel Final-2/radial ball bearing_68_am-1;Wheel Final-2/Rollers-1;Wheel Final-2/radial ball bearing_68_am-2;Wheel Final-2/Spacer-1;Wheel Final-2/hex nut style 1_am-2;Wheel Final-2/hex nut style 1_am-1;Wheel Final-2/radial ball bearing_68_am-7;Wheel Final-2/radial ball bearing_68_am-5;Wheel Final-2/radial ball bearing_68_am-4;Wheel Final-2/radial ball bearing_68_am-6;Wheel Final-2/radial ball bearing_68_am-3;Wheel Final-2/hex nut style 1_am-10;Wheel Final-2/hex nut style 1_am-9;Wheel Final-2/hex nut style 1_am-11;Wheel Final-2/hex nut style 1_am-8;Wheel Final-2/radial ball bearing_68_am-14;Wheel Final-2/radial ball bearing_68_am-13;Wheel Final-2/hex nut style 1_am-12;Wheel Final-2/hex nut style 1_am-5;Wheel Final-2/hex nut style 1_am-4;Wheel Final-2/radial ball bearing_68_am-11;Wheel Final-2/hex nut style 1_am-13;Wheel Final-2/hex nut style 1_am-7;Wheel Final-2/hex nut style 1_am-6;Wheel Final-2/radial ball bearing_68_am-12;Wheel Final-2/radial ball bearing_68_am-10;Wheel Final-2/radial ball bearing_68_am-9;Wheel Final-2/radial ball bearing_68_am-8;Wheel Final-2/Rollers-5;Wheel Final-2/Rollers-10;Wheel Final-2/Rollers-2;Wheel Final-2/Rollers-4;Wheel Final-2/Rollers-Axis-12;Wheel Final-2/Rollers-8;Wheel Final-2/Rollers-9;Wheel Final-2/Rollers-12;Wheel Final-2/Rollers-7;Wheel Final-2/Rollers-Axis-11;Wheel Final-2/Rollers-11;Wheel Final-2/Rollers-6;Wheel Final-2/Rollers-Axis-9;Wheel Final-2/Rollers-Axis-10;Wheel Final-2/Rollers-Axis-6;Wheel Final-2/Rollers-Axis-5;Wheel Final-2/Rollers-3;Wheel Final-2/Rollers-Axis-4;Wheel Final-2/Rollers-Axis-7;Wheel Final-2/Rollers-Axis-8;Wheel Final-2/Rollers-Axis-3;Wheel Final-2/hex nut style 1_am-14;Wheel Final-2/radial ball bearing_68_am-22;Wheel Final-2/radial ball bearing_68_am-20;Wheel Final-2/radial ball bearing_68_am-16;Wheel Final-2/radial ball bearing_68_am-17;Wheel Final-2/hex nut style 1_am-18;Wheel Final-2/radial ball bearing_68_am-21;Wheel Final-2/hex nut style 1_am-20;Wheel Final-2/Rollers-Axis-2;Wheel Final-2/hex nut style 1_am-22;Wheel Final-2/hex nut style 1_am-17;Wheel Final-2/radial ball bearing_68_am-23;Wheel Final-2/radial ball bearing_68_am-24;Wheel Final-2/hex nut style 1_am-21;Wheel Final-2/hex nut style 1_am-16;Wheel Final-2/radial ball bearing_68_am-19;Wheel Final-2/hex nut style 1_am-24;Wheel Final-2/radial ball bearing_68_am-18;Wheel Final-2/radial ball bearing_68_am-15;Wheel Final-2/hex nut style 1_am-23;Wheel Final-2/hex nut style 1_am-19;Wheel Final-2/hex nut style 1_am-15;Wheel Final-2/Mecanum Sneh plate-1;Wheel Final-2/Rollers-Axis-1;Wheel Final-2/Mecanum Sneh plate-2;Wheel Final-2/hex nut style 1_am-3,Origin_Joint_bk_left,Axis_Joint_bk_left,joint_bk_left,continuous,-0.195390712673501,-0.192499999999931,-0.086000000000046,1.5707963267949,0,-1.5707963267949,base_link,0,0,1,,,,,,,,,,,,
